Code,NarrowSynonym,Cod
http://purl.obolibrary.org/obo/FOODON_03413899,"Osmerus mordax dentex Steindachner, 1870",03413899
http://purl.obolibrary.org/obo/FOODON_03413507,Triticum aestivum L.,03413507
http://purl.obolibrary.org/obo/FOODON_03413507,Triticum aestivum subsp. aestivum,03413507
http://purl.obolibrary.org/obo/FOODON_03413532,Haliotis gigantea,03413532
http://purl.obolibrary.org/obo/FOODON_03413532,"Haliotis gigantea Gmelin, 1791",03413532
http://purl.obolibrary.org/obo/FOODON_03413533,Haliotis midae (Linnaeus 1758),03413533
http://purl.obolibrary.org/obo/FOODON_03413534,"Haliotis ruber Leach, 1814",03413534
http://purl.obolibrary.org/obo/FOODON_03413534,Haliotis rubra,03413534
http://purl.obolibrary.org/obo/FOODON_03413534,Haliotis rubra Leach 1814,03413534
http://purl.obolibrary.org/obo/FOODON_03413542,Haliotis assimilis,03413542
http://purl.obolibrary.org/obo/FOODON_03413542,"Haliotis assimilis Dall, 1878",03413542
http://purl.obolibrary.org/obo/FOODON_03413543,Haliotis australis,03413543
http://purl.obolibrary.org/obo/FOODON_03413548,Arca noae,03413548
http://purl.obolibrary.org/obo/FOODON_03413548,"Arca noae Linnaeus, 1758",03413548
http://purl.obolibrary.org/obo/FOODON_03413550,Anadara subcrenata,03413550
http://purl.obolibrary.org/obo/FOODON_03413551,Anadara baughmani,03413551
http://purl.obolibrary.org/obo/FOODON_03413551,"Anadara baughmani Hertlein, 1951",03413551
http://purl.obolibrary.org/obo/FOODON_03413558,"Menippe rumphii (Fabricius, 1798)",03413558
http://purl.obolibrary.org/obo/FOODON_03413559,"Menippe frontalis A. Milne Edwards, 1879",03413559
http://purl.obolibrary.org/obo/FOODON_03413564,Cancer bellianus Johnston 1861,03413564
http://purl.obolibrary.org/obo/FOODON_03413565,"Cancer johngarthi Carvacho, 1989",03413565
http://purl.obolibrary.org/obo/FOODON_03413567,"Cryptodromiopsis plumosa (Lewinsohn, 1984)",03413567
http://purl.obolibrary.org/obo/FOODON_03413569,Lithodes antarcticus Jacquinot 1853,03413569
http://purl.obolibrary.org/obo/FOODON_03413569,"Lithodes santolla Molina, 1782",03413569
http://purl.obolibrary.org/obo/FOODON_03413574,"Procambarus bivitattus Hobbs, 1942",03413574
http://purl.obolibrary.org/obo/FOODON_03413575,"Austropotamobius torrentium (Schrank, 1803)",03413575
http://purl.obolibrary.org/obo/FOODON_03413575,"Austropotamobius torrentium Schrank, 1803",03413575
http://purl.obolibrary.org/obo/FOODON_03413576,"Austropotamobius pallipes (Lereboullet, 1858)",03413576
http://purl.obolibrary.org/obo/FOODON_03413581,"Euphausia triacantha Holt & Tattersall, 1906",03413581
http://purl.obolibrary.org/obo/FOODON_03413581,"Euphausia triacantha Holt and Tattersall, 1906",03413581
http://purl.obolibrary.org/obo/FOODON_03413586,"Ibacus alticrenatus Bate, 1888",03413586
http://purl.obolibrary.org/obo/FOODON_03413586,"Ibacus altricrenatus Bate, 1888",03413586
http://purl.obolibrary.org/obo/FOODON_03413609,Jasus novaehollandiae Holthuis 1963,03413609
http://purl.obolibrary.org/obo/FOODON_03413619,"Haliporoides triarthrus Stebbing, 1914",03413619
http://purl.obolibrary.org/obo/FOODON_03413619,"Hymenopenaeus triarthrus (Stebbing, 1914)",03413619
http://purl.obolibrary.org/obo/FOODON_03413623,"Parapenaeopsis atlantica Balss, 1914",03413623
http://purl.obolibrary.org/obo/FOODON_03413631,Xiphopenaeus riveti Bouvier 1907,03413631
http://purl.obolibrary.org/obo/FOODON_03413639,Chione undatella,03413639
http://purl.obolibrary.org/obo/FOODON_03413639,"Chione undatella (G. B. Sowerby I, 1835)",03413639
http://purl.obolibrary.org/obo/FOODON_03413639,"Chione undatella (Sowerby, 1835)",03413639
http://purl.obolibrary.org/obo/FOODON_03413642,Chione californiensis,03413642
http://purl.obolibrary.org/obo/FOODON_03413642,"Chione californiensis (Broderip, 1835)",03413642
http://purl.obolibrary.org/obo/FOODON_03413643,Austrovenus stutchburyi,03413643
http://purl.obolibrary.org/obo/FOODON_03413643,Chione stutchburyi (Wood 1828),03413643
http://purl.obolibrary.org/obo/FOODON_03413644,Glycymeris pilosa,03413644
http://purl.obolibrary.org/obo/FOODON_03413644,Glycymeris pilosa (Linnaeus 1767),03413644
http://purl.obolibrary.org/obo/FOODON_03413646,Glycymeris violacescens,03413646
http://purl.obolibrary.org/obo/FOODON_03413648,Acanthocardia spinosa (Solander 1786),03413648
http://purl.obolibrary.org/obo/FOODON_03413648,Cardium tuberculatum,03413648
http://purl.obolibrary.org/obo/FOODON_03413653,"Mytilus chilensis (Hupé, 1854)",03413653
http://purl.obolibrary.org/obo/FOODON_03413653,"Mytilus chilensis Hupe, 1854",03413653
http://purl.obolibrary.org/obo/FOODON_03413654,Mytilus crassitesta,03413654
http://purl.obolibrary.org/obo/FOODON_03413656,Mytilus planulatus,03413656
http://purl.obolibrary.org/obo/FOODON_03413656,"Mytilus planulatus Lamarck, 1819",03413656
http://purl.obolibrary.org/obo/FOODON_03413657,"Mytilus platensis Orbigny, 1846",03413657
http://purl.obolibrary.org/obo/FOODON_03413657,Mytilus platensis dOrbigny 1846,03413657
http://purl.obolibrary.org/obo/FOODON_03413658,Mytilus smaragdinus,03413658
http://purl.obolibrary.org/obo/FOODON_03413660,Mytilus desolationis Lamy 1936,03413660
http://purl.obolibrary.org/obo/FOODON_03413666,Pleuroploca gigantea,03413666
http://purl.obolibrary.org/obo/FOODON_03413666,"Pleuroploca gigantea (Kiener, 1840)",03413666
http://purl.obolibrary.org/obo/FOODON_03413669,Lambis lambis,03413669
http://purl.obolibrary.org/obo/FOODON_03413669,"Lambis lambis (Linnaeus, 1758)",03413669
http://purl.obolibrary.org/obo/FOODON_03413671,Ostrea chilensis Philippi 1845,03413671
http://purl.obolibrary.org/obo/FOODON_03413671,"Ostrea chilensis Philippi, 1847",03413671
http://purl.obolibrary.org/obo/FOODON_03413675,Ostrea denticulata Born 1778,03413675
http://purl.obolibrary.org/obo/FOODON_03413675,"Ostrea denticulata Born, 1778",03413675
http://purl.obolibrary.org/obo/FOODON_03413676,Crassostrea gigas kumamoto,03413676
http://purl.obolibrary.org/obo/FOODON_03413691,"Loligo reynaudi Orbigny, 1845",03413691
http://purl.obolibrary.org/obo/FOODON_03413691,Loligo reynaudi dOrbigny 1845,03413691
http://purl.obolibrary.org/obo/FOODON_03413707,Petroselinum crispum (Mill.) Nym.,03413707
http://purl.obolibrary.org/obo/FOODON_03413707,Petroselinum crispum (Mill.) Nyman ex A. W. Hill var. crispum,03413707
http://purl.obolibrary.org/obo/FOODON_03413712,Plantago,03413712
http://purl.obolibrary.org/obo/FOODON_03413712,Plantago L.,03413712
http://purl.obolibrary.org/obo/FOODON_03413712,Plantago sp.,03413712
http://purl.obolibrary.org/obo/FOODON_03413723,"Auricularia polytricha (Mont.) Sacc., 1885",03413723
http://purl.obolibrary.org/obo/FOODON_03413725,Chamerion angustifolium (L.) Holub,03413725
http://purl.obolibrary.org/obo/FOODON_03413725,Chamerion angustifolium (L.) Holub ssp. angustifolium,03413725
http://purl.obolibrary.org/obo/FOODON_03413725,Epilobium angustifolium ssp. angustifolium L.,03413725
http://purl.obolibrary.org/obo/FOODON_03413726,"Grifola frondosa (Dicks.) Gray, 1821",03413726
http://purl.obolibrary.org/obo/FOODON_03413727,Brassica rapa subsp. oleifera (DC.) Metzg.,03413727
http://purl.obolibrary.org/obo/FOODON_03413730,Bambusa oldhamii Munro,03413730
http://purl.obolibrary.org/obo/FOODON_03413733,Gigantochloa albociliata (Munro) Kurz,03413733
http://purl.obolibrary.org/obo/FOODON_03413734,Gigantochloa levis (Blanco) Merr.,03413734
http://purl.obolibrary.org/obo/FOODON_03413734,Gigantochloa levis (Blanco) Merrill,03413734
http://purl.obolibrary.org/obo/FOODON_03413736,Thyrsostachys siamensis Gamble,03413736
http://purl.obolibrary.org/obo/FOODON_03413740,Solanum tuberosum L. subsp. andigenum (Juz. & Bukasov) Hawkes,03413740
http://purl.obolibrary.org/obo/FOODON_03413740,Solanum tuberosum subsp. andigena (Juz. & Buk.) Hawkes,03413740
http://purl.obolibrary.org/obo/FOODON_03413743,"Pleurotus eryngii (DC.) Quél., 1872",03413743
http://purl.obolibrary.org/obo/FOODON_03413744,Hypsizygus tessulatus (Bull.) Singer,03413744
http://purl.obolibrary.org/obo/FOODON_03414533,Hypsizygus tessulatus (Bull.) Singer,03414533
http://purl.obolibrary.org/obo/FOODON_03413790,Palmaria,03413790
http://purl.obolibrary.org/obo/FOODON_03413792,"Tuber magnatum Picco, 1788",03413792
http://purl.obolibrary.org/obo/FOODON_03413793,"Tuber melanosporum Vittad., 1831",03413793
http://purl.obolibrary.org/obo/FOODON_03413794,Tuber sinense X.L. Mao 2000,03413794
http://purl.obolibrary.org/obo/FOODON_03413795,"Tuber aestivum Vittad., 1831",03413795
http://purl.obolibrary.org/obo/FOODON_03413796,"Pleurotus ostreatus (Jacq.) P. Kumm., 1871",03413796
http://purl.obolibrary.org/obo/FOODON_03413807,Salmoninae,03413807
http://purl.obolibrary.org/obo/FOODON_03413808,Esociformes,03413808
http://purl.obolibrary.org/obo/FOODON_03413809,Osmeriformes,03413809
http://purl.obolibrary.org/obo/FOODON_03413836,Engraulis capensis Gilchrist 1913,03413836
http://purl.obolibrary.org/obo/FOODON_03413836,"Engraulis capensis Gilchrist, 1913",03413836
http://purl.obolibrary.org/obo/FOODON_03413841,"Clupea harengus membras Linnaeus, 1761",03413841
http://purl.obolibrary.org/obo/FOODON_03413842,Dorosomatinae,03413842
http://purl.obolibrary.org/obo/FOODON_03413845,"Sprattus sprattus balticus (Schneider, 1908)",03413845
http://purl.obolibrary.org/obo/FOODON_03413846,"Etrumeus Bleeker, 1853",03413846
http://purl.obolibrary.org/obo/FOODON_03413846,Etrumeus spp.,03413846
http://purl.obolibrary.org/obo/FOODON_03413849,"Etrumeus acuminatus Gilbert, 1891",03413849
http://purl.obolibrary.org/obo/FOODON_03413850,"Etrumeus sadina (Mitchill, 1814)",03413850
http://purl.obolibrary.org/obo/FOODON_03413856,"Harengula Valenciennes in Cuvier and Valenciennes, 1847",03413856
http://purl.obolibrary.org/obo/FOODON_03413856,Harengula spp.,03413856
http://purl.obolibrary.org/obo/FOODON_03413862,"Nematalosa galatheae Nelson & Rothman, 1973",03413862
http://purl.obolibrary.org/obo/FOODON_03413862,"Nematalosa galatheae Nelson and Rothman, 1973",03413862
http://purl.obolibrary.org/obo/FOODON_03413864,"Alosa fallax (Lacepède, 1803)",03413864
http://purl.obolibrary.org/obo/FOODON_03413864,"Alosa fallax Lacépède, 1803",03413864
http://purl.obolibrary.org/obo/FOODON_03413865,"Alosa fallax nilotica (Lacépède, 1803)",03413865
http://purl.obolibrary.org/obo/FOODON_03413867,"Alosa pontica (Eichwald, 1838)",03413867
http://purl.obolibrary.org/obo/FOODON_03413868,"Phoxinus percnurus (Pallas, 1811)",03413868
http://purl.obolibrary.org/obo/FOODON_03413872,Esox americanus vermiculatus,03413872
http://purl.obolibrary.org/obo/FOODON_03413872,Esox americanus vermiculatus Lesueur,03413872
http://purl.obolibrary.org/obo/FOODON_03413872,"Esox americanus vermiculatus Lesueur, 1846",03413872
http://purl.obolibrary.org/obo/FOODON_03413876,"Pollachius Nilsson, 1832",03413876
http://purl.obolibrary.org/obo/FOODON_03413878,"Merluccius Rafinesque, 1810",03413878
http://purl.obolibrary.org/obo/FOODON_03413880,"Micromesistius Gill, 1863",03413880
http://purl.obolibrary.org/obo/FOODON_03413881,"Merlangius merlangus euxinus (Nordmann, 1830)",03413881
http://purl.obolibrary.org/obo/FOODON_03413882,"Ophidion barbatum Linnaeus, 1758",03413882
http://purl.obolibrary.org/obo/FOODON_03413883,"Ophidion Linnaeus, 1758",03413883
http://purl.obolibrary.org/obo/FOODON_03413886,"Macruronus Günther, 1873",03413886
http://purl.obolibrary.org/obo/FOODON_03413904,"Cynoscion macdonaldi (Gilbert, 1890)",03413904
http://purl.obolibrary.org/obo/FOODON_03413909,"Micropogonias Bonaparte, 1831",03413909
http://purl.obolibrary.org/obo/FOODON_03413911,"Paralonchurus goodei Gilbert in Jordan and Evermann, 1898",03413911
http://purl.obolibrary.org/obo/FOODON_03413913,"Larimichthys Jordan and Starks, 1905",03413913
http://purl.obolibrary.org/obo/FOODON_03413915,"Larimichthys pamoides (Munro, 1964)",03413915
http://purl.obolibrary.org/obo/FOODON_03413920,"Upeneus asymmetricus Lachner, 1954",03413920
http://purl.obolibrary.org/obo/FOODON_03413921,Parupeneus bifasciatus (Lacepède 1801),03413921
http://purl.obolibrary.org/obo/FOODON_03413934,"Neogobius Iljin, 1927",03413934
http://purl.obolibrary.org/obo/FOODON_03413937,"Proterorhinus Smitt, 1900",03413937
http://purl.obolibrary.org/obo/FOODON_03413939,"Zosterisessor Whitley, 1935",03413939
http://purl.obolibrary.org/obo/FOODON_03413952,"Trachurus trachurus capensis (Castelnau, 1861)",03413952
http://purl.obolibrary.org/obo/FOODON_03413966,Oligoplites refulgens Gilbert & Starks 1904,03413966
http://purl.obolibrary.org/obo/FOODON_03413966,"Oligoplites refulgens Gilbert and Starks, 1904",03413966
http://purl.obolibrary.org/obo/FOODON_03413969,"Parastromateus Bleeker, 1865",03413969
http://purl.obolibrary.org/obo/FOODON_03413974,"Rastrelliger Jordan and Starks in Jordan and Dickerson, 1908",03413974
http://purl.obolibrary.org/obo/FOODON_03413974,Rastrelliger spp.,03413974
http://purl.obolibrary.org/obo/FOODON_03413980,"Scomberomorus lineolatus (Cuvier, 1829)",03413980
http://purl.obolibrary.org/obo/FOODON_03413980,"Scomberomorus lineolatus (Cuvier, 1831)",03413980
http://purl.obolibrary.org/obo/FOODON_03413981,Scomberomorus multiradiatus Munro 1964,03413981
http://purl.obolibrary.org/obo/FOODON_03413981,"Scomberomorus multiradiatus Munro, 1964",03413981
http://purl.obolibrary.org/obo/FOODON_03414002,"Dentex congoensis Poll, 1954",03414002
http://purl.obolibrary.org/obo/FOODON_03414011,"Gymnammodytes cicerellus (Rafinesque, 1810)",03414011
http://purl.obolibrary.org/obo/FOODON_03414015,"Cephalopholis Bloch and Schneider, 1801",03414015
http://purl.obolibrary.org/obo/FOODON_03414024,"Paralabrax Girard, 1856",03414024
http://purl.obolibrary.org/obo/FOODON_03414025,"Acanthistius Gill, 1862",03414025
http://purl.obolibrary.org/obo/FOODON_03414035,Polydactylus quadrifilis,03414035
http://purl.obolibrary.org/obo/FOODON_03414035,"Polydactylus quadrifilis (Cuvier in Cuvier and Valenciennes, 1829)",03414035
http://purl.obolibrary.org/obo/FOODON_03414035,"Polydactylus quadrifilis (Cuvier, 1829)",03414035
http://purl.obolibrary.org/obo/FOODON_03414035,"Polynemus quadrifilis (Cuvier and Valenciennes, 1829)",03414035
http://purl.obolibrary.org/obo/FOODON_03414048,"Hucho perryi (Brevoort, 1856)",03414048
http://purl.obolibrary.org/obo/FOODON_03414050,"Hucho ishikawae Mori, 1928",03414050
http://purl.obolibrary.org/obo/FOODON_03414051,"Salvelinus Richardson, 1836",03414051
http://purl.obolibrary.org/obo/FOODON_03414052,Coregonus altior,03414052
http://purl.obolibrary.org/obo/FOODON_03414052,Coregonus pollan Thompson 1835,03414052
http://purl.obolibrary.org/obo/FOODON_03414052,"Coregonus pollan Thompson, 1835",03414052
http://purl.obolibrary.org/obo/FOODON_03414053,Coregonus hiemalis,03414053
http://purl.obolibrary.org/obo/FOODON_03414053,"Coregonus hiemalis Jurine, 1825",03414053
http://purl.obolibrary.org/obo/FOODON_03414059,"Oncorhynchus apache (Miller, 1972)",03414059
http://purl.obolibrary.org/obo/FOODON_03414059,"Oncorhynchus gilae apache (Miller, 1972)",03414059
http://purl.obolibrary.org/obo/FOODON_03414060,Oncorhynchus aguabonita (Jordan 1892),03414060
http://purl.obolibrary.org/obo/FOODON_03414060,Oncorhynchus mykiss aguabonita,03414060
http://purl.obolibrary.org/obo/FOODON_03414060,"Oncorhynchus mykiss aguabonita (Jordan, 1892)",03414060
http://purl.obolibrary.org/obo/FOODON_03414063,Oncorhynchus rhodurus Jordan & McGregor 1925,03414063
http://purl.obolibrary.org/obo/FOODON_03414063,"Oncorhynchus rhodurus Jordan and McGregor in Jordan and Hubbs, 1925",03414063
http://purl.obolibrary.org/obo/FOODON_03414064,"Salmo trutta fario Linnaeus, 1758",03414064
http://purl.obolibrary.org/obo/FOODON_03414065,"Salmo trutta lacustris Linnaeus, 1758",03414065
http://purl.obolibrary.org/obo/FOODON_03414126,"Rhinobatos albomaculatus (Norman, 1930)",03414126
http://purl.obolibrary.org/obo/FOODON_03414126,"Rhinobatos albomaculatus Norman, 1930",03414126
http://purl.obolibrary.org/obo/FOODON_03414128,"Rhinobatos planiceps Garman, 1880",03414128
http://purl.obolibrary.org/obo/FOODON_03414132,Manta hamiltoni,03414132
http://purl.obolibrary.org/obo/FOODON_03414132,"Manta hamiltoni (Hamilton and Newman in Newman, 1849)",03414132
http://purl.obolibrary.org/obo/FOODON_03414132,"Manta hamiltoni (Newman, 1849)",03414132
http://purl.obolibrary.org/obo/FOODON_03414137,Lithodes murrayi,03414137
http://purl.obolibrary.org/obo/FOODON_03414137,Lithodes murrayi Henderson 1888,03414137
http://purl.obolibrary.org/obo/FOODON_03414137,"Lithodes murrayi Henderson, 1888",03414137
http://purl.obolibrary.org/obo/FOODON_03414142,"Anadara granosa (Linnaeus, 1758)",03414142
http://purl.obolibrary.org/obo/FOODON_03414146,Pecten jacobaeus,03414146
http://purl.obolibrary.org/obo/FOODON_03414146,"Pecten jacobaeus (Linnaeus, 1758)",03414146
http://purl.obolibrary.org/obo/FOODON_03414148,Pecten meridionalis,03414148
http://purl.obolibrary.org/obo/FOODON_03414148,"Pecten meridionalis Tate, 1887",03414148
http://purl.obolibrary.org/obo/FOODON_03414149,Pecten sulcicostatus Sowerby 1842,03414149
http://purl.obolibrary.org/obo/FOODON_03414149,"Pecten sulcicostatus Sowerby, 1842",03414149
http://purl.obolibrary.org/obo/FOODON_03414150,"Aulacomya ater (Molina, 1782)",03414150
http://purl.obolibrary.org/obo/FOODON_03414151,"Lithophaga lithophaga (Linnaeus, 1758)",03414151
http://purl.obolibrary.org/obo/FOODON_03414166,"Meleagris gallopavo Linnaeus, 1758",03414166
http://purl.obolibrary.org/obo/FOODON_03414170,"Tremella fuciformis Berk., 1856",03414170
http://purl.obolibrary.org/obo/FOODON_03414171,"Agrocybe cylindracea (DC.) Maire, 1938",03414171
http://purl.obolibrary.org/obo/FOODON_03414172,"Pleurotus floridanus Singer, 1946",03414172
http://purl.obolibrary.org/obo/FOODON_03414173,"Pholiota nameko (T. Itô) S. Ito & S. Imai, 1933",03414173
http://purl.obolibrary.org/obo/FOODON_03414175,"Agaricus bitorquis (Quél.) Sacc., 1887",03414175
http://purl.obolibrary.org/obo/FOODON_03414178,"Phallus duplicatus Bosc, 1811",03414178
http://purl.obolibrary.org/obo/FOODON_03414179,"Xerula radicata (Relhan) Dörfelt, 1975",03414179
http://purl.obolibrary.org/obo/FOODON_03414180,"Panellus serotinus (Pers.) Kühner, 1950",03414180
http://purl.obolibrary.org/obo/FOODON_03414181,"Coprinus comatus (O.F. Müll.) Pers., 1797",03414181
http://purl.obolibrary.org/obo/FOODON_03414182,"Hericium coralloides (Scop.) Pers., 1794",03414182
http://purl.obolibrary.org/obo/FOODON_03414183,"Tremella mesenterica Retz., 1769",03414183
http://purl.obolibrary.org/obo/FOODON_03414184,"Sparassis crispa (Wulfen) Fr., 1821",03414184
http://purl.obolibrary.org/obo/FOODON_03414185,"Hypsizygus ulmarius (Bull.) Redhead, 1984",03414185
http://purl.obolibrary.org/obo/FOODON_03414186,"Lentinus tigrinus (Bull.) Fr., 1825",03414186
http://purl.obolibrary.org/obo/FOODON_03414187,"Calocybe gambosa (Fr.) Singer, 1951",03414187
http://purl.obolibrary.org/obo/FOODON_03414187,Tricholoma gambosum,03414187
http://purl.obolibrary.org/obo/FOODON_03414194,Epimedium sagittatum (Siebold & Zucc.) Maxim.,03414194
http://purl.obolibrary.org/obo/FOODON_03414195,Harpagophytum procumbens (Burch.) DC. ex Meisn.,03414195
http://purl.obolibrary.org/obo/FOODON_03414212,Sambucus canadensis L.,03414212
http://purl.obolibrary.org/obo/FOODON_03414212,Sambucus canadensis canadensis Linnaeus,03414212
http://purl.obolibrary.org/obo/FOODON_03414212,Sambucus canadensis var. canadensis,03414212
http://purl.obolibrary.org/obo/FOODON_03414212,Sambucus nigra L. ssp. canadensis (L.) R. Bolli,03414212
http://purl.obolibrary.org/obo/FOODON_03414213,Vitis rotundifolia Michx. var. munsoniana (Simpson ex Munson) M.O. Moore,03414213
http://purl.obolibrary.org/obo/FOODON_03414213,Vitis rotundifolia var. munsoniana (J. Simpson ex Munson) M. O. Moore,03414213
http://purl.obolibrary.org/obo/FOODON_03414213,Vitis rotundifolia var. munsoniana (Simpson ex Munson) M.O. Moore,03414213
http://purl.obolibrary.org/obo/FOODON_03414216,Citrus deliciosa Ten.,03414216
http://purl.obolibrary.org/obo/FOODON_03414217,Citrus tangerina Tanaka,03414217
http://purl.obolibrary.org/obo/FOODON_03414217,Citrus tangerina hort. ex Tanaka,03414217
http://purl.obolibrary.org/obo/FOODON_03414218,Citrus myrtifolia Raf.,03414218
http://purl.obolibrary.org/obo/FOODON_03414221,Cucumis melo L. var. reticulatus Ser.,03414221
http://purl.obolibrary.org/obo/FOODON_03414226,Cucumis melo L. var. saccharinus Naudin,03414226
http://purl.obolibrary.org/obo/FOODON_03414231,Persea americana Mill. var. drymifolia (Schltdl. & Cham.) S.F. Blake,03414231
http://purl.obolibrary.org/obo/FOODON_03414231,Persea americana var. drymifolia (Schldl. & Cham.) S. F. Blake,03414231
http://purl.obolibrary.org/obo/FOODON_03414231,Persea americana var. drymifolia (Schltdl. & Cham.) S. F. Blake,03414231
http://purl.obolibrary.org/obo/FOODON_03414232,Persea americana Mill. var. americana,03414232
http://purl.obolibrary.org/obo/FOODON_03414232,Persea americana var. americana,03414232
http://purl.obolibrary.org/obo/FOODON_03414232,Persea americana var. americana Miller,03414232
http://purl.obolibrary.org/obo/FOODON_03414236,Dialium indum L.,03414236
http://purl.obolibrary.org/obo/FOODON_03414239,Pouteria viridis (Pittier) Cronq.,03414239
http://purl.obolibrary.org/obo/FOODON_03414239,Pouteria viridis (Pittier) Cronquist,03414239
http://purl.obolibrary.org/obo/FOODON_03414242,Hordeum vulgare subsp. spontaneum (K. Koch) Thell.,03414242
http://purl.obolibrary.org/obo/FOODON_03414243,Setaria italica (L.) Beauv.,03414243
http://purl.obolibrary.org/obo/FOODON_03414243,Setaria italica (L.) P. Beauv.,03414243
http://purl.obolibrary.org/obo/FOODON_03414243,Setaria italica (L.) P.Beauv.,03414243
http://purl.obolibrary.org/obo/FOODON_03414243,Setaria italica subsp. italica,03414243
http://purl.obolibrary.org/obo/FOODON_03414243,Setaria italica var. italica (L.) Beauv.,03414243
http://purl.obolibrary.org/obo/FOODON_03414244,Setaria italica subsp. viridis (L.) Thell.,03414244
http://purl.obolibrary.org/obo/FOODON_03414250,Fagus japonica Maxim.,03414250
http://purl.obolibrary.org/obo/FOODON_03414251,Brassica juncea (L.) Czern. subsp. integrifolia (H. West) Thell. var. rugosa (Roxb.) M. Tsen & S. H. Lee,03414251
http://purl.obolibrary.org/obo/FOODON_03414252,Jasminum officinale L.,03414252
http://purl.obolibrary.org/obo/FOODON_03414253,Cortinarius caperatus (Pers.) Fr. (1838),03414253
http://purl.obolibrary.org/obo/FOODON_03414253,"Cortinarius caperatus (Pers.) Fr., 1838",03414253
http://purl.obolibrary.org/obo/FOODON_03414258,Crataegus azarolus L.,03414258
http://purl.obolibrary.org/obo/FOODON_03414264,Empetrum eamesii Fern. & Wieg.,03414264
http://purl.obolibrary.org/obo/FOODON_03414264,Empetrum eamesii Fernald & Wiegand,03414264
http://purl.obolibrary.org/obo/FOODON_03414264,Empetrum eamesii Fernald & Wiegand ssp. atropurpureum (Fernald & Wiegand) D. Löve,03414264
http://purl.obolibrary.org/obo/FOODON_03414264,Empetrum eamesii Fernald & Wiegand ssp. eamesii,03414264
http://purl.obolibrary.org/obo/FOODON_03414264,Empetrum eamesii ssp. atropurpureum (Fern. & Wieg.) D. Löve,03414264
http://purl.obolibrary.org/obo/FOODON_03414264,Empetrum eamesii ssp. eamesii Fern. & Wieg.,03414264
http://purl.obolibrary.org/obo/FOODON_03414265,Empetrum rubrum Vahl ex Willd.,03414265
http://purl.obolibrary.org/obo/FOODON_03414266,Myrciaria cauliflora (C. Martius) O. Berg,03414266
http://purl.obolibrary.org/obo/FOODON_03414266,Myrciaria cauliflora (Mart.) O. Berg,03414266
http://purl.obolibrary.org/obo/FOODON_03414267,Carissa L.,03414267
http://purl.obolibrary.org/obo/FOODON_03414271,Ensete,03414271
http://purl.obolibrary.org/obo/FOODON_03414271,Ensete Horan.,03414271
http://purl.obolibrary.org/obo/FOODON_03414272,Ensete glaucum (Roxb.) Cheesman,03414272
http://purl.obolibrary.org/obo/FOODON_03414276,"Cervus timorensis Blainville, 1822",03414276
http://purl.obolibrary.org/obo/FOODON_03414277,Zygochlamys delicatula,03414277
http://purl.obolibrary.org/obo/FOODON_03414278,Cyrtosperma chamissonis (Schott) Merr.,03414278
http://purl.obolibrary.org/obo/FOODON_03414291,Pyropia columbina (Montagne) W.A.Nelson,03414291
http://purl.obolibrary.org/obo/FOODON_03414303,Abelmoschus moschatus subsp. tuberosus (Span.) Borss. Waalk.,03414303
http://purl.obolibrary.org/obo/FOODON_03414315,Avena byzantina K. Koch,03414315
http://purl.obolibrary.org/obo/FOODON_03414321,Triticum turanicum Jakubz.,03414321
http://purl.obolibrary.org/obo/FOODON_03414321,Triticum turgidum subsp. turanicum (Jakubz.) A. Love & D. Love,03414321
http://purl.obolibrary.org/obo/FOODON_03414322,Brassica oleracea L. var. costata DC.,03414322
http://purl.obolibrary.org/obo/FOODON_03414322,Brassica oleracea var. costata DC.,03414322
http://purl.obolibrary.org/obo/FOODON_03414326,Valerianella,03414326
http://purl.obolibrary.org/obo/FOODON_03414326,Valerianella Mill.,03414326
http://purl.obolibrary.org/obo/FOODON_03414326,Valerianella P. Mill.,03414326
http://purl.obolibrary.org/obo/FOODON_03414326,Valerianella sp.,03414326
http://purl.obolibrary.org/obo/FOODON_03414332,Salicornia L.,03414332
http://purl.obolibrary.org/obo/FOODON_03414332,Salicornia sp.,03414332
http://purl.obolibrary.org/obo/FOODON_03414333,Salicornia europaea L.,03414333
http://purl.obolibrary.org/obo/FOODON_03414334,Plantago major L.,03414334
http://purl.obolibrary.org/obo/FOODON_03414340,Backhousia citriodora F. Muell.,03414340
http://purl.obolibrary.org/obo/FOODON_03414342,Satureja L.,03414342
http://purl.obolibrary.org/obo/FOODON_03414342,Satureja sp.,03414342
http://purl.obolibrary.org/obo/FOODON_03414343,Persicaria odorata (Lour.) Sojak,03414343
http://purl.obolibrary.org/obo/FOODON_03414346,Astrocaryum vulgare Mart.,03414346
http://purl.obolibrary.org/obo/FOODON_03414347,Schinus,03414347
http://purl.obolibrary.org/obo/FOODON_03414347,Schinus L.,03414347
http://purl.obolibrary.org/obo/FOODON_03414347,Schinus sp.,03414347
http://purl.obolibrary.org/obo/FOODON_03414351,Aleurites moluccana (L.) Willd.,03414351
http://purl.obolibrary.org/obo/FOODON_03414353,Citrus reshni hort. ex Tanaka,03414353
http://purl.obolibrary.org/obo/FOODON_03414355,Citrus tankan Hayata,03414355
http://purl.obolibrary.org/obo/FOODON_03414356,Vaccinium virgatum Ait.,03414356
http://purl.obolibrary.org/obo/FOODON_03414356,Vaccinium virgatum Aiton,03414356
